x
610
635
635
712
757
609
631
610
609
685
688
607
687
609
635
931
606
685
682
635
635
609
607
631
688
635
609
610
635
688
664
683
635
660
711
607
606
685
684
634
610
657
610
687
609
685
712
634
620
606
688
609
659
705
632
636
663
657
610
712
608
709
635
709
710
662
662
634
638
632
611
637
687
610
631
609
636
687
607
688
587
710
611
707
638
683
685
632
688
710
633
634
661
710
713
610
688
660
613
710
635
710
786
610
685
685
637
737
613
636
688
610
662
637
661
765
610
610
662
658
687
610
711
638
608
635
632
662
606
610
682
612
683
634
634
634
711
612
685
710
571
663
662
631
713
608
635
661
610
685
659
612
660
634
661
685
636
610
631
689
610
659
731
637
609
711
636
710
609
609
687
609
635
684
688
658
710
663
610
610
609
710
685
635
713
626
660
634
633
610
607
683
686
609
609
657
713
689
635
688
