x
98.00
96.02
99.24
99.28
94.67
96.57
96.66
98.43
90.62
91.07
98.03
98.41
99.29
99.31
98.86
96.45
99.24
99.48
98.88
99.28
99.29
99.26
99.26
98.41
98.45
98.45
96.05
97.97
96.59
97.14
90.29
88.31
85.05
79.59
85.53
94.36
90.28
88.43
92.28
92.79
91.03
93.69
98.40
99.22
98.43
98.00
99.29
99.31
98.41
98.90
98.90
98.41
99.29
99.31
98.86
98.05
98.03
99.31
98.45
98.86
93.12
94.21
90.66
94.19
89.29
96.91
99.31
98.02
97.97
98.83
98.03
84.50
95.38
91.10
86.05
88.95
87.76
93.76
83.14
82.62
77.74
78.98
84.17
90.26
78.19
82.00
91.09
89.21
95.48
99.28
98.84
97.98
97.71
97.16
82.88
95.40
97.97
98.02
98.88
93.86
98.86
98.41
96.93
93.83
96.17
98.84
98.41
98.43
99.28
98.84
98.40
98.43
98.84
99.31
98.43
98.84
92.14
92.53
91.09
98.86
98.43
94.79
95.31
94.50
92.14
97.60
96.09
94.05
98.02
99.29
98.86
94.14
84.43
88.91
82.60
94.91
96.93
99.31
94.66
93.26
91.10
89.72
98.45
93.78
98.09
97.97
99.31
98.07
98.48
99.34
98.09
98.83
97.64
99.28
95.33
99.29
90.64
91.17
96.71
86.31
90.14
95.24
98.83
92.02
98.00
97.98
94.29
95.09
98.45
96.10
95.02
98.40
98.05
99.29
93.14
100.88
99.33
97.31
97.97
98.38
94.14
92.22
93.66
91.41
89.02
95.48
95.47
87.17
85.14
87.17
97.38
99.28
96.91
97.26
99.24
99.28
96.19
86.79
91.02
98.41
95.93
92.00
91.12
94.62
94.90
98.88
90.84
78.17
91.47
93.40
91.48
91.93
76.12
85.53
78.88
79.21
88.02
89.76
99.28
94.66
99.28
98.10
98.45
98.02
91.95
92.76
78.07
77.66
95.72
90.17
86.72
84.57
84.26
78.72
96.09
97.14
98.88
93.43
99.26
91.69
88.53
84.97
94.14
97.97
87.19
86.71
94.52
95.76
90.91
95.90
85.79
98.05
92.48
96.33
98.02
98.84
92.34
97.98
83.90
94.17
92.03
94.16
87.22
90.97
81.38
91.84
97.26
98.50
95.47
95.60
99.72
98.91
97.41
93.59
98.43
92.74
83.45
97.95
98.86
92.81
90.66
98.07
98.05
99.31
84.16
89.78
85.78
86.21
88.05
97.53
99.28
98.86
98.86
94.40
97.47
99.29
93.21
91.09
98.02
97.59
91.95
92.48
98.40
98.43
95.95
93.36
84.57
77.59
86.60
97.45
96.22
97.24
99.29
95.90
92.43
82.69
84.59
83.74
82.88
79.36
80.28
97.98
98.00
99.24
96.02
92.40
94.62
87.43
91.98
95.02
98.41
95.07
97.95
99.28
95.36
98.47
98.45
98.43
98.86
99.29
99.71
87.02
96.17
98.00
94.97
95.41
99.33
96.93
91.95
92.86
94.21
87.36
79.55
79.57
84.55
88.52
88.95
99.26
90.24
93.17
93.41
98.43
98.12
98.43
99.28
99.28
99.28
98.86
98.88
97.67
98.05
98.48
98.45
98.90
99.28
98.83
99.33
99.24
98.45
97.52
98.83
93.95
95.67
98.86
98.84
93.53
98.88
97.14
97.60
97.17
98.47
98.47
98.84
98.88
93.43
98.43
98.79
98.40
98.88
98.88
99.24
98.84
100.33
98.86
98.43
98.41
96.86
98.38
97.93
98.00
96.79
98.84
98.84
97.95
98.45
95.52
97.57
98.45
98.83
96.97
98.45
97.24
98.47
98.07
95.00
95.03
94.48
98.88
98.86
93.40
98.40
99.28
96.17
98.79
98.86
97.40
91.88
94.91
95.76
99.28
96.43
95.78
95.90
96.16
92.16
93.59
98.05
98.41
87.93
96.67
94.41
98.84
93.81
95.29
97.98
98.50
98.43
98.86
98.47
98.05
98.43
98.86
98.86
98.41
89.91
98.81
89.93
90.74
89.52
95.81
98.43
96.31
95.40
98.03
99.31
98.05
98.84
94.74
95.22
92.40
93.79
96.12
93.86
86.10
92.36
85.24
96.69
98.43
90.71
98.05
98.83
95.71
98.86
99.33
96.93
98.43
99.28
99.29
98.41
98.40
87.59
82.74
94.60
82.28
82.34
81.97
85.76
85.86
88.52
89.31
87.74
83.83
81.59
75.22
84.34
91.50
82.53
84.26
71.72
74.28
87.59
79.62
87.28
97.21
98.86
92.03
93.69
94.12
84.03
97.71
86.40
85.07
80.98
76.38
82.90
91.14
92.38
80.71
92.02
82.34
79.97
87.69
90.71
90.66
82.55
78.57
86.40
78.97
76.91
83.02
79.52
77.33
83.93
79.05
85.55
78.28
77.41
85.55
84.38
94.07
92.81
96.26
90.59
92.40
98.86
91.69
95.74
87.60
94.17
99.31
96.43
94.98
95.45
94.00
95.53
93.72
93.21
87.36
88.79
82.67
76.10
82.12
84.21
77.71
74.79
80.79
71.31
83.78
94.14
97.29
98.84
99.33
98.48
99.28
98.86
99.33
98.88
99.72
95.72
83.90
87.38
95.00
98.90
99.34
98.43
98.91
91.76
99.31
98.86
97.62
96.19
99.31
89.48
92.03
87.26
77.43
82.21
76.53
70.93
73.05
76.05
85.72
82.64
85.52
93.33
97.62
98.90
98.02
98.88
98.50
95.50
95.86
93.74
89.60
91.22
90.17
87.41
85.40
92.76
91.12
91.14
86.71
89.90
85.40
87.47
91.57
95.72
93.81
96.86
98.52
95.45
86.55
88.84
91.91
95.52
96.62
94.00
93.83
97.98
95.93
97.00
98.02
94.53
93.72
97.62
95.67
98.41
99.26
98.91
98.83
98.86
89.26
93.76
86.79
95.79
91.12
93.97
97.95
90.74
83.95
83.93
96.26
94.45
86.53
81.93
77.78
85.48
78.28
85.53
94.05
96.28
95.10
93.34
89.47
79.47
92.41
86.79
83.95
96.26
87.19
90.69
95.41
79.93
79.95
87.16
83.33
78.67
77.24
78.67
82.81
94.14
90.43
92.98
95.59
98.88
96.26
98.41
98.88
98.47
98.45
98.45
99.26
94.14
93.29
89.40
79.50
85.16
85.59
81.64
81.05
93.19
89.00
84.26
89.38
88.07
88.98
89.88
82.14
81.57
85.17
87.28
79.43
75.38
77.29
75.19
91.79
77.50
83.81
79.02
76.83
80.71
87.66
96.64
88.62
90.86
90.98
85.53
90.57
87.69
81.16
78.59
73.91
73.05
82.90
76.50
84.22
88.19
93.33
91.19
98.05
95.91
91.64
88.00
94.67
80.24
74.21
89.36
73.07
75.12
74.91
71.67
72.19
73.86
77.71
75.67
81.53
86.83
78.60
80.84
78.07
76.98
82.79
77.41
75.69
82.91
76.88
78.17
83.93
92.00
89.10
87.76
76.91
74.72
76.95
88.97
87.71
75.64
90.81
82.48
85.53
90.74
86.16
92.40
96.47
78.91
81.59
82.40
78.38
75.66
74.12
68.66
75.83
71.40
78.17
75.67
73.60
79.45
76.71
79.71
72.53
77.28
80.31
86.79
77.22
77.67
80.24
73.97
77.28
81.43
80.45
80.69
76.38
82.93
92.05
87.24
84.57
79.12
73.52
81.98
70.86
82.66
84.78
82.29
98.81
92.98
92.45
83.09
94.59
94.95
89.09
97.26
98.05
98.81
99.29
98.38
98.88
98.84
98.47
98.40
98.45
93.71
96.24
94.21
92.29
79.71
86.97
85.62
82.98
86.40
82.97
87.28
89.43
89.79
85.98
83.12
95.78
94.57
87.55
92.79
91.17
79.45
85.52
79.50
79.14
80.40
82.48
74.81
78.29
70.53
72.22
