x
11.88
10.57
11.81
10.95
11.36
10.52
10.52
11.38
10.57
11.09
11.81
11.43
10.95
10.52
11.83
10.52
11.33
10.57
10.95
11.86
11.38
10.95
11.34
10.95
11.33
10.95
10.95
11.41
11.83
10.57
10.95
11.0
10.48
11.81
12.72
10.95
10.95
10.95
11.38
11.36
11.38
10.93
11.02
10.95
10.91
10.97
10.95
10.95
10.95
10.97
11.38
11.38
10.97
11.34
11.36
11.0
10.97
10.93
10.55
10.59
11.81
11.43
10.97
10.95
11.81
10.98
10.57
11.83
10.9
10.95
10.55
11.41
10.52
10.57
10.95
0.16
11.36
12.24
11.76
12.24
11.38
11.0
11.38
11.33
10.95
11.43
11.83
11.81
11.83
11.78
11.81
11.43
11.43
10.95
10.52
10.95
11.76
10.57
10.98
10.95
10.95
10.55
11.81
11.72
11.81
12.14
11.81
11.81
11.38
11.43
10.52
10.52
10.52
10.95
11.83
11.41
11.81
11.81
11.38
12.24
11.81
10.5
10.57
10.57
10.52
11.38
11.38
10.95
10.33
10.57
10.5
11.81
11.86
11.86
11.81
12.36
10.98
11.43
10.59
10.95
11.41
11.41
10.95
11.38
11.86
11.78
11.38
10.91
10.95
10.95
10.97
11.81
10.93
11.0
15.14
10.95
10.52
10.57
10.52
10.52
10.55
11.0
11.38
11.38
11.78
10.95
11.38
10.98
10.97
10.97
11.38
11.19
9.52
11.4
11.43
11.81
11.38
10.95
10.57
10.57
10.95
10.95
11.41
11.38
10.95
11.43
11.38
11.33
11.81
12.1
11.43
11.43
11.43
11.84
12.0
8.07
11.84
11.4
11.81
12.38
11.4
10.95
10.97
10.95
10.95
11.36
10.57
10.93
11.43
11.83
11.43
10.57
10.98
10.57
10.93
10.57
11.38
11.79
10.93
10.93
11.38
10.91
10.95
10.95
10.53
10.52
11.43
10.53
10.95
10.98
10.95
11.38
11.38
10.52
11.45
11.41
11.38
11.81
11.38
11.34
10.95
10.95
10.97
10.95
10.93
10.55
10.95
10.95
10.95
11.41
10.95
11.0
10.95
10.95
11.79
11.43
10.57
10.95
10.95
10.95
11.38
10.95
10.95
9.71
11.4
11.38
10.95
11.0
10.91
11.14
11.0
11.0
10.57
11.81
11.81
11.81
11.38
11.33
11.38
11.38
11.38
11.38
11.38
11.81
11.81
10.95
11.79
11.41
11.84
11.34
10.97
12.22
12.1
10.95
10.52
11.79
11.38
11.81
11.38
11.36
10.55
10.5
11.38
7.79
10.95
11.91
11.86
11.78
11.43
11.41
11.45
11.81
11.33
10.97
11.38
11.36
11.38
10.95
11.84
11.78
10.09
10.57
10.53
10.95
10.57
11.43
11.38
11.38
10.97
10.95
11.38
11.76
11.79
10.52
10.57
11.4
12.24
11.38
10.97
10.59
11.33
10.57
15.0
10.95
10.55
10.97
11.38
11.0
11.38
11.81
11.5
11.38
11.43
11.34
10.95
10.52
11.43
11.4
11.38
11.4
10.95
11.38
11.43
11.43
10.1
11.43
11.38
11.43
11.43
11.83
11.38
10.79
11.43
11.4
10.97
11.33
10.57
11.0
11.34
10.52
10.9
10.55
11.0
10.95
11.38
10.57
11.43
10.97
10.98
10.97
11.41
11.86
10.57
10.52
11.0
11.81
10.93
11.43
11.38
11.4
10.95
11.38
10.55
10.52
10.52
11.38
11.38
12.24
10.52
10.95
11.4
10.97
11.86
11.79
11.33
10.5
10.97
11.81
11.34
11.76
11.43
11.81
10.57
10.52
11.38
11.81
10.98
10.98
11.43
10.95
10.95
10.91
11.33
10.95
11.43
12.24
10.95
10.55
13.59
11.38
10.55
10.53
11.41
10.95
10.95
11.43
11.43
11.76
10.52
10.57
10.95
10.95
12.24
11.34
10.57
10.53
11.86
10.95
11.83
11.4
12.24
11.38
11.38
10.91
11.43
11.0
10.5
10.57
11.86
11.84
10.95
11.43
10.95
10.95
10.57
10.57
10.52
11.43
10.95
11.0
12.95
10.93
10.52
11.41
12.24
10.95
11.81
11.81
11.86
11.33
10.57
11.43
11.81
10.95
11.38
10.93
10.53
11.4
11.81
10.67
10.33
11.43
12.22
10.97
10.52
11.38
11.76
10.95
11.81
12.19
10.52
10.52
11.45
11.81
10.95
11.81
11.4
10.98
10.52
11.34
11.38
11.38
12.22
10.95
11.43
11.38
17.5
11.0
10.52
10.53
10.52
10.97
11.43
11.41
11.83
10.52
11.45
11.43
11.36
10.53
10.95
11.84
10.95
10.53
11.4
11.41
11.43
10.95
11.38
11.83
11.38
10.55
11.86
11.4
10.55
10.95
10.95
11.0
11.43
11.43
11.38
10.57
11.81
10.95
10.38
11.4
12.26
11.76
11.29
11.4
11.81
10.93
10.57
11.43
11.83
11.38
10.93
10.52
10.95
11.38
11.41
11.0
10.95
11.0
10.95
11.43
10.95
11.38
11.86
10.95
11.81
10.95
10.95
11.33
10.55
11.84
10.53
10.52
10.52
11.43
11.81
10.95
10.98
11.86
11.38
10.95
11.45
11.86
11.38
10.52
11.43
11.4
12.24
11.38
11.33
10.95
10.95
10.97
11.81
11.4
11.79
11.34
10.95
12.33
11.81
11.38
11.34
10.55
11.62
10.52
11.0
11.81
11.0
13.19
10.57
11.0
11.4
11.38
12.26
10.95
11.83
10.52
11.41
10.95
10.95
11.38
11.81
14.62
9.95
10.97
10.52
11.38
11.38
10.52
11.81
11.38
11.86
10.95
10.95
10.52
11.84
11.41
10.97
11.43
10.93
11.12
11.4
11.34
11.38
12.24
13.03
11.38
11.38
10.52
11.43
10.95
10.95
11.81
11.38
10.57
12.26
11.33
11.0
11.34
10.95
10.52
11.81
13.62
10.57
11.38
11.38
10.95
11.4
11.0
11.43
10.95
11.38
11.86
10.57
11.84
11.33
11.43
10.93
10.95
10.55
11.83
11.33
10.98
11.38
10.55
11.43
11.38
10.93
11.38
10.95
10.95
12.26
10.97
10.52
11.38
10.55
11.43
10.41
10.55
10.98
11.41
11.81
10.95
10.95
11.38
10.95
10.55
11.83
10.95
10.97
11.38
10.52
12.24
10.57
11.84
10.55
10.95
11.81
11.33
10.52
11.4
10.52
11.43
11.86
11.38
11.38
11.4
11.43
10.97
11.43
10.57
10.95
11.81
11.81
11.78
11.38
11.95
10.98
11.81
11.84
11.38
10.95
10.5
10.95
12.24
10.91
11.45
11.81
10.52
10.55
10.57
11.38
11.83
11.83
11.34
10.95
10.53
10.57
11.43
11.81
11.38
10.76
10.52
10.95
11.81
10.95
11.81
11.38
11.4
10.53
11.34
10.5
11.81
11.48
11.38
