0.00,1980
0.50,1911
1.00,1911
1.50,1933
2.00,2739
2.50,3019
3.00,3383
3.50,3468
4.00,3289
4.50,3000
5.00,2756
5.50,2536
6.00,2312
6.50,2140
7.00,1995
7.50,1867
8.00,1761
8.50,1676
9.00,1569
9.50,1479
10.00,1392
10.50,1327
11.00,1263
11.50,1220
12.00,1199
12.50,1132
13.00,1089
13.50,1044
14.00,1023
14.50,979
15.00,956
15.50,913
16.00,890
16.50,869
17.00,825
17.50,796
18.00,773
18.50,753
19.00,738
19.50,729
20.00,693
20.50,684
21.00,663
21.50,640
22.00,617
22.50,617
23.00,595
23.50,573
24.00,563
